x,y1,y2,y3
2.200000000000003,0.08504448034442263,0.03262035143357456,0.10909329277628049
2.400000000000002,0.1261377881067763,0.04802326309848555,0.0063891469985520215
2.6000000000000014,0.11643488132933158,0.04470654283900525,-0.08653898660298143
2.8000000000000007,0.06682066312775978,0.025008603994306065,-0.1416233890646808
3.0,3.8981718325193755e-17,-0.0028470846582708013,-0.1453186531402223
3.200000000000003,-0.05846808023679058,-0.028102311596244756,-0.10167948602907889
3.400000000000002,-0.08903843866360685,-0.04155111037585319,-0.029586077476055614
3.6000000000000014,-0.0840918587378506,-0.038839557794531375,0.044592878693748936
3.8000000000000007,-0.049236278094138795,-0.021810556944850085,0.09620928808108808
4.0,-3.8981718325193755e-17,0.0024920701699325484,0.11027952493014886
4.200000000000003,0.04454710875184044,0.024683555886110483,0.0856401621849467
4.400000000000002,0.06880242987642347,0.03661628154968942,0.03420321699174538
4.600000000000001,0.06581101988179613,0.03433382691735131,-0.02409947717993954
4.800000000000001,0.03897872015785989,0.019337685682033968,-0.06869000424046293
5.0,3.898171832519376e-17,-0.0022157676807868804,-0.08539031290199275
5.200000000000003,-0.03598035706879428,-0.02200640120961326,-0.07077464402903348
5.400000000000002,-0.056061239158567276,-0.03272918137143834,-0.032528193156876536
5.600000000000001,-0.05405905204576115,-0.030764844436237643,0.014041944313160443
5.800000000000001,-0.03225825116512535,-0.017368447850620035,0.05188595329222003
6.0,-3.8981718325193755e-17,0.001994608695107034,0.06829014195337535
6.200000000000003,0.030177073670601656,0.01985315864191056,0.0590299478012113
6.400000000000002,0.04730167054004114,0.029588158169593894,0.029271620991463024
6.600000000000001,0.04586828658428219,0.0278679946944244,-0.00888948255148512
6.800000000000001,0.027514390699665745,0.01576320112724428,-0.04117930335483434
7.0,3.8981718325193755e-17,-0.0018135784017438662,-0.05636927262243906
7.200000000000003,-0.025985813438573643,-0.018083747953657293,-0.0500947292637193
7.400000000000002,-0.04090955289949504,-0.02699721623801209,-0.025994692192440418
7.600000000000001,-0.03983298571792927,-0.025469753268674237,0.006080162676655226
7.800000000000001,-0.02398690471252912,-0.014429557803808564,0.03398346305406596
8.0,-3.8981718325193755e-17,0.0016626567424093068,0.047793420382251345
8.200000000000003,0.022816811799723197,0.016603943760585885,0.04327862487065437
8.400000000000002,0.036039368030507536,0.02482348016751269,0.023119402766352683
8.600000000000001,0.03520124319258866,0.023451598147513124,-0.00444068474269459
8.8,0.02126112008610536,0.013303953371493074,-0.028891066991948995
9.0,3.8981718325193755e-17,-0.0015348987236708793,-0.04140747245090932
9.200000000000003,-0.020336723560622848,-0.015348034358686419,-0.037991557813861515
9.400000000000002,-0.032205392708113116,-0.022973675498345798,-0.020696622571824967
9.600000000000001,-0.031534447026694015,-0.021729820382275035,0.003419421782288831
9.8,-0.019091618036502774,-0.012341215614897018,0.02512215928731428
10.0,-3.898171832519376e-17,0.0014253344368924965,0.03649774155697924
10.200000000000003,0.0183429271331108,0.014268799703199801,0.033805757476124326
10.400000000000002,0.029108720332333013,0.021380392875923603,0.018672211889502542
10.600000000000001,0.028559499193987033,0.020243623553599925,-0.0027468007342099
10.8,0.017323875625715572,0.011508352899935896,-0.02223007380641455
11.0,1.4178752621088318e-16,-0.0013303037970621113,-0.032620477819030304
11.200000000000003,-0.016705165781940114,-0.013331445999978136,-0.030431675347304808
11.400000000000002,-0.026555323811952893,-0.019993689792261165,-0.01698455342872046
11.600000000000001,-0.026097473401401915,-0.01894780333705959,0.0022694619247757082
11.8,-0.015855750572688752,-0.010780687290039158,0.01992018957501265
12.0,-3.8981718325193755e-17,0.0012470264601512544,0.02945342633825783
12.200000000000003,0.0153358898981746,0.012509801795646097,0.027620172674395385
12.399999999999999,0.024413765440021128,0.018775738191070625,0.015489428181130114
12.600000000000001,0.024026245353671635,0.017808099623982283,-0.002022735947957362
12.800000000000004,0.014617020059197227,0.010139327888655998,-0.018166813766990707
13.0,-4.8007811424235754e-17,-0.0011732712639102884,-0.02705405074180251
13.200000000000003,-0.014174080057403728,-0.011783909691759834,-0.02557084904486099
13.399999999999999,-0.022591842645989724,-0.017697219548681302,-0.014572639612601166
13.600000000000001,-0.022259609665901632,-0.0167982649238487,0.0012481724327862017
13.800000000000004,-0.013557815707081556,-0.009569305711487184,0.01590054150534946
14.0,-3.8981718325193755e-17,0.0011068620988568044,0.024082630202381883
14.200000000000003,0.013175905405473948,0.011138816488927566,0.02231786937917296
14.399999999999999,0.021022964684462637,0.016734276679252834,0.011773951252451474
14.600000000000001,0.0207349788668673,0.01589904983147985,-0.0029346560768647883
14.800000000000004,0.012641747078224633,0.009056709119471703,-0.01743254937542164
15.0,1.1437264410803267e-16,-0.001042591898404731,-0.025924751608495274
15.200000000000003,-0.012309069523534812,-0.010568797083293788,-0.02451702066711711
15.399999999999999,-0.019657837107549498,-0.015856230140188575,-0.016258564037640373
15.600000000000001,-0.019405813554888605,-0.01512092187200037,-0.0038867347555831475
15.800000000000004,-0.011841636503653514,-0.008518898372780099,0.009502095378596895
16.0,-3.8981718325193755e-17,0.0006423963573228107,0.015661301786948342
16.200000000000003,0.011549250417143827,-0.0007524489685890689,0.01316625158988279
16.4,0.018459188503430608,-0.010328464235203902,0.005726880921755493
16.6,0.018236788641943533,-0.015714402603178818,-0.007070681828534022
16.800000000000004,0.0111367771879598,-0.015288955499622094,-0.019646508072970626
17.0,-2.7539686777311167e-17,-0.008881352520516143,-0.02446433497768312
17.200000000000003,-0.01087778236963541,0.00104536316116608,-0.021760836655482667
17.4,-0.017398315600934612,0.010809549921166032,-0.01245196586241505
17.6,-0.017200607469105813,0.01658938337975179,0.001427648157520461
17.800000000000004,-0.01051111554818683,0.016105452936411187,0.015501706300427838
18.0,-3.8981718325193755e-17,0.009379002742601414,0.024356669187634978
18.200000000000003,0.010280102019655492,-0.0011094144193708035,0.023899832294668667
18.400000000000006,0.016452754970449162,-0.011413445866329218,0.017269735005496768
18.6,0.01627584362668079,-0.01753595958963135,0.006849905002429812
18.800000000000004,0.009952013657325781,-0.017029938049933146,-0.005938995446326039
19.0,9.850087025901396e-17,-0.009926601065476728,-0.01516322311521277
19.200000000000003,-0.009744680039465053,0.0011760643265705088,-0.017522865353950277
19.400000000000006,-0.015604674817333207,0.012092575671165057,-0.013316898517658654
19.6,-0.015445443441646035,0.018594473379065144,-0.006440459988710093
19.800000000000004,-0.00944938670493564,0.01806890931819601,0.0005002984854430849
20.0,-3.898171832519376e-17,0.010540703515636055,0.007064643696826206
